image_path,emotion,dataset_name,width,height,file_size,age,gender
./Datasets\Real_and_Fake_Face_Detection\focused\real_00072.jpg,0,Real_and_Fake_Face_Detection,640,640,41876,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00075.jpg,0,Real_and_Fake_Face_Detection,640,640,57862,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00078.jpg,0,Real_and_Fake_Face_Detection,640,640,74644,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00080.jpg,0,Real_and_Fake_Face_Detection,640,640,66953,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00107.jpg,0,Real_and_Fake_Face_Detection,640,640,50227,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00108.jpg,0,Real_and_Fake_Face_Detection,640,640,37510,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00109.jpg,0,Real_and_Fake_Face_Detection,640,640,50247,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00111.jpg,0,Real_and_Fake_Face_Detection,640,640,43240,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00114.jpg,0,Real_and_Fake_Face_Detection,640,640,39621,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00116.jpg,0,Real_and_Fake_Face_Detection,640,640,38817,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00117.jpg,0,Real_and_Fake_Face_Detection,640,640,40135,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00118.jpg,0,Real_and_Fake_Face_Detection,640,640,40843,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00120.jpg,0,Real_and_Fake_Face_Detection,640,640,63633,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00121.jpg,0,Real_and_Fake_Face_Detection,640,640,52339,3,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00126.jpg,0,Real_and_Fake_Face_Detection,640,640,44161,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00127.jpg,0,Real_and_Fake_Face_Detection,640,640,40391,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00133.jpg,0,Real_and_Fake_Face_Detection,640,640,39812,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00135.jpg,0,Real_and_Fake_Face_Detection,640,640,30002,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00137.jpg,0,Real_and_Fake_Face_Detection,640,640,55299,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00138.jpg,0,Real_and_Fake_Face_Detection,640,640,35143,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00140.jpg,0,Real_and_Fake_Face_Detection,640,640,53470,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00149.jpg,0,Real_and_Fake_Face_Detection,640,640,45773,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00151.jpg,0,Real_and_Fake_Face_Detection,640,640,44422,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00152.jpg,0,Real_and_Fake_Face_Detection,640,640,47230,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00159.jpg,0,Real_and_Fake_Face_Detection,640,640,50251,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00172.jpg,0,Real_and_Fake_Face_Detection,640,640,64230,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00173.jpg,0,Real_and_Fake_Face_Detection,640,640,38078,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00174.jpg,0,Real_and_Fake_Face_Detection,640,640,53284,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00176.jpg,0,Real_and_Fake_Face_Detection,640,640,64445,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00184.jpg,0,Real_and_Fake_Face_Detection,640,640,77288,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00188.jpg,0,Real_and_Fake_Face_Detection,640,640,36579,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00189.jpg,0,Real_and_Fake_Face_Detection,640,640,40637,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00192.jpg,0,Real_and_Fake_Face_Detection,640,640,43062,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00194.jpg,0,Real_and_Fake_Face_Detection,640,640,29309,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00195.jpg,0,Real_and_Fake_Face_Detection,640,640,48806,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00200.jpg,0,Real_and_Fake_Face_Detection,640,640,58676,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00206.jpg,0,Real_and_Fake_Face_Detection,640,640,46517,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00210.jpg,0,Real_and_Fake_Face_Detection,640,640,73528,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00211.jpg,0,Real_and_Fake_Face_Detection,640,640,41084,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00216.jpg,0,Real_and_Fake_Face_Detection,640,640,40375,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00220.jpg,0,Real_and_Fake_Face_Detection,640,640,29094,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00221.jpg,0,Real_and_Fake_Face_Detection,640,640,56970,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00222.jpg,0,Real_and_Fake_Face_Detection,640,640,41930,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00223.jpg,0,Real_and_Fake_Face_Detection,640,640,34115,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00227.jpg,0,Real_and_Fake_Face_Detection,640,640,88497,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00237.jpg,0,Real_and_Fake_Face_Detection,640,640,57216,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00242.jpg,0,Real_and_Fake_Face_Detection,640,640,41921,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00245.jpg,0,Real_and_Fake_Face_Detection,640,640,42597,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00251.jpg,0,Real_and_Fake_Face_Detection,640,640,50560,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00254.jpg,0,Real_and_Fake_Face_Detection,640,640,52308,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00258.jpg,0,Real_and_Fake_Face_Detection,640,640,35658,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00262.jpg,0,Real_and_Fake_Face_Detection,640,640,48411,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00265.jpg,0,Real_and_Fake_Face_Detection,640,640,39531,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00268.jpg,0,Real_and_Fake_Face_Detection,640,640,29478,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00274.jpg,0,Real_and_Fake_Face_Detection,640,640,50817,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00277.jpg,0,Real_and_Fake_Face_Detection,640,640,65848,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00284.jpg,0,Real_and_Fake_Face_Detection,640,640,30559,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00295.jpg,0,Real_and_Fake_Face_Detection,640,640,64780,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00298.jpg,0,Real_and_Fake_Face_Detection,640,640,37266,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00304.jpg,0,Real_and_Fake_Face_Detection,640,640,45103,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00310.jpg,0,Real_and_Fake_Face_Detection,640,640,97607,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00313.jpg,0,Real_and_Fake_Face_Detection,640,640,47171,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00322.jpg,0,Real_and_Fake_Face_Detection,640,640,66250,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00325.jpg,0,Real_and_Fake_Face_Detection,640,640,41847,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00335.jpg,0,Real_and_Fake_Face_Detection,640,640,59730,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00337.jpg,0,Real_and_Fake_Face_Detection,640,640,44302,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00340.jpg,0,Real_and_Fake_Face_Detection,640,640,37183,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00347.jpg,0,Real_and_Fake_Face_Detection,640,640,55646,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00354.jpg,0,Real_and_Fake_Face_Detection,640,640,26410,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00357.jpg,0,Real_and_Fake_Face_Detection,640,640,36596,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00379.jpg,0,Real_and_Fake_Face_Detection,640,640,42183,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00384.jpg,0,Real_and_Fake_Face_Detection,640,640,63278,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00388.jpg,0,Real_and_Fake_Face_Detection,640,640,40948,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00405.jpg,0,Real_and_Fake_Face_Detection,640,640,46012,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00407.jpg,0,Real_and_Fake_Face_Detection,640,640,48484,3,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00415.jpg,0,Real_and_Fake_Face_Detection,640,640,44013,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00416.jpg,0,Real_and_Fake_Face_Detection,640,640,36480,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00419.jpg,0,Real_and_Fake_Face_Detection,640,640,61657,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00424.jpg,0,Real_and_Fake_Face_Detection,640,640,55677,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00425.jpg,0,Real_and_Fake_Face_Detection,640,640,53198,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00428.jpg,0,Real_and_Fake_Face_Detection,640,640,85788,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00430.jpg,0,Real_and_Fake_Face_Detection,640,640,43853,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00431.jpg,0,Real_and_Fake_Face_Detection,640,640,57060,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00433.jpg,0,Real_and_Fake_Face_Detection,640,640,68776,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00438.jpg,0,Real_and_Fake_Face_Detection,640,640,26921,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00441.jpg,0,Real_and_Fake_Face_Detection,640,640,69716,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00447.jpg,0,Real_and_Fake_Face_Detection,640,640,49402,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00449.jpg,0,Real_and_Fake_Face_Detection,640,640,39087,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00455.jpg,0,Real_and_Fake_Face_Detection,640,640,57865,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00456.jpg,0,Real_and_Fake_Face_Detection,640,640,66915,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00462.jpg,0,Real_and_Fake_Face_Detection,640,640,44853,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00467.jpg,0,Real_and_Fake_Face_Detection,640,640,70830,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00471.jpg,0,Real_and_Fake_Face_Detection,640,640,54129,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00474.jpg,0,Real_and_Fake_Face_Detection,640,640,60825,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00476.jpg,0,Real_and_Fake_Face_Detection,640,640,42030,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00477.jpg,0,Real_and_Fake_Face_Detection,640,640,73808,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00478.jpg,0,Real_and_Fake_Face_Detection,640,640,51170,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00479.jpg,0,Real_and_Fake_Face_Detection,640,640,37723,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00480.jpg,0,Real_and_Fake_Face_Detection,640,640,56097,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00484.jpg,0,Real_and_Fake_Face_Detection,640,640,34183,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00490.jpg,0,Real_and_Fake_Face_Detection,640,640,54487,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00494.jpg,0,Real_and_Fake_Face_Detection,640,640,43663,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00501.jpg,0,Real_and_Fake_Face_Detection,640,640,33070,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00503.jpg,0,Real_and_Fake_Face_Detection,640,640,56100,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00505.jpg,0,Real_and_Fake_Face_Detection,640,640,32883,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00523.jpg,0,Real_and_Fake_Face_Detection,640,640,40131,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00527.jpg,0,Real_and_Fake_Face_Detection,640,640,42282,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00538.jpg,0,Real_and_Fake_Face_Detection,640,640,55216,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00545.jpg,0,Real_and_Fake_Face_Detection,640,640,76438,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00546.jpg,0,Real_and_Fake_Face_Detection,640,640,40952,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00549.jpg,0,Real_and_Fake_Face_Detection,640,640,40169,3,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00554.jpg,0,Real_and_Fake_Face_Detection,640,640,44725,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00555.jpg,0,Real_and_Fake_Face_Detection,640,640,55834,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00559.jpg,0,Real_and_Fake_Face_Detection,640,640,57999,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00565.jpg,0,Real_and_Fake_Face_Detection,640,640,50522,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00570.jpg,0,Real_and_Fake_Face_Detection,640,640,31311,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00575.jpg,0,Real_and_Fake_Face_Detection,640,640,29017,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00583.jpg,0,Real_and_Fake_Face_Detection,640,640,55964,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00587.jpg,0,Real_and_Fake_Face_Detection,640,640,29405,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00589.jpg,0,Real_and_Fake_Face_Detection,640,640,49222,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00595.jpg,0,Real_and_Fake_Face_Detection,640,640,50748,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00597.jpg,0,Real_and_Fake_Face_Detection,640,640,41487,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00598.jpg,0,Real_and_Fake_Face_Detection,640,640,40085,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00606.jpg,0,Real_and_Fake_Face_Detection,640,640,47413,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00612.jpg,0,Real_and_Fake_Face_Detection,640,640,63074,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00613.jpg,0,Real_and_Fake_Face_Detection,640,640,70132,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00618.jpg,0,Real_and_Fake_Face_Detection,640,640,31811,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00628.jpg,0,Real_and_Fake_Face_Detection,640,640,39185,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00639.jpg,0,Real_and_Fake_Face_Detection,640,640,32608,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00649.jpg,0,Real_and_Fake_Face_Detection,640,640,36664,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00654.jpg,0,Real_and_Fake_Face_Detection,640,640,59865,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00659.jpg,0,Real_and_Fake_Face_Detection,640,640,51849,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00664.jpg,0,Real_and_Fake_Face_Detection,640,640,30435,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00674.jpg,0,Real_and_Fake_Face_Detection,640,640,41566,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00683.jpg,0,Real_and_Fake_Face_Detection,640,640,44986,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00692.jpg,0,Real_and_Fake_Face_Detection,640,640,38565,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00693.jpg,0,Real_and_Fake_Face_Detection,640,640,36080,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00699.jpg,0,Real_and_Fake_Face_Detection,640,640,56708,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00703.jpg,0,Real_and_Fake_Face_Detection,640,640,44850,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00720.jpg,0,Real_and_Fake_Face_Detection,640,640,38731,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00728.jpg,0,Real_and_Fake_Face_Detection,640,640,42166,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00729.jpg,0,Real_and_Fake_Face_Detection,640,640,54074,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00756.jpg,0,Real_and_Fake_Face_Detection,640,640,29616,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00759.jpg,0,Real_and_Fake_Face_Detection,640,640,50017,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00760.jpg,0,Real_and_Fake_Face_Detection,640,640,56077,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00763.jpg,0,Real_and_Fake_Face_Detection,640,640,41730,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00770.jpg,0,Real_and_Fake_Face_Detection,640,640,59863,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00775.jpg,0,Real_and_Fake_Face_Detection,640,640,54229,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00777.jpg,0,Real_and_Fake_Face_Detection,640,640,47215,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00780.jpg,0,Real_and_Fake_Face_Detection,640,640,40559,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00785.jpg,0,Real_and_Fake_Face_Detection,640,640,36851,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00788.jpg,0,Real_and_Fake_Face_Detection,640,640,43804,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00789.jpg,0,Real_and_Fake_Face_Detection,640,640,45337,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00791.jpg,0,Real_and_Fake_Face_Detection,640,640,41462,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00798.jpg,0,Real_and_Fake_Face_Detection,640,640,51465,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00818.jpg,0,Real_and_Fake_Face_Detection,640,640,45071,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00822.jpg,0,Real_and_Fake_Face_Detection,640,640,33263,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00823.jpg,0,Real_and_Fake_Face_Detection,640,640,50420,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00824.jpg,0,Real_and_Fake_Face_Detection,640,640,42306,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00827.jpg,0,Real_and_Fake_Face_Detection,640,640,37898,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00828.jpg,0,Real_and_Fake_Face_Detection,640,640,35114,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00843.jpg,0,Real_and_Fake_Face_Detection,640,640,49881,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00856.jpg,0,Real_and_Fake_Face_Detection,640,640,48588,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00857.jpg,0,Real_and_Fake_Face_Detection,640,640,45262,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00859.jpg,0,Real_and_Fake_Face_Detection,640,640,62999,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00867.jpg,0,Real_and_Fake_Face_Detection,640,640,53792,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00872.jpg,0,Real_and_Fake_Face_Detection,640,640,55913,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00874.jpg,0,Real_and_Fake_Face_Detection,640,640,46299,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00876.jpg,0,Real_and_Fake_Face_Detection,640,640,46674,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00880.jpg,0,Real_and_Fake_Face_Detection,640,640,24949,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00888.jpg,0,Real_and_Fake_Face_Detection,640,640,97722,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00890.jpg,0,Real_and_Fake_Face_Detection,640,640,61797,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00897.jpg,0,Real_and_Fake_Face_Detection,640,640,33798,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00898.jpg,0,Real_and_Fake_Face_Detection,640,640,37469,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00905.jpg,0,Real_and_Fake_Face_Detection,640,640,43375,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00911.jpg,0,Real_and_Fake_Face_Detection,640,640,41305,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00913.jpg,0,Real_and_Fake_Face_Detection,640,640,48152,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00921.jpg,0,Real_and_Fake_Face_Detection,640,640,56120,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00922.jpg,0,Real_and_Fake_Face_Detection,640,640,51889,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00924.jpg,0,Real_and_Fake_Face_Detection,640,640,39726,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00925.jpg,0,Real_and_Fake_Face_Detection,640,640,38694,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00929.jpg,0,Real_and_Fake_Face_Detection,640,640,44872,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00935.jpg,0,Real_and_Fake_Face_Detection,640,640,56977,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00936.jpg,0,Real_and_Fake_Face_Detection,640,640,38333,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00938.jpg,0,Real_and_Fake_Face_Detection,640,640,48877,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00961.jpg,0,Real_and_Fake_Face_Detection,640,640,45615,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00969.jpg,0,Real_and_Fake_Face_Detection,640,640,44459,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00981.jpg,0,Real_and_Fake_Face_Detection,640,640,52141,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00986.jpg,0,Real_and_Fake_Face_Detection,640,640,42533,1,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_00991.jpg,0,Real_and_Fake_Face_Detection,640,640,41805,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00992.jpg,0,Real_and_Fake_Face_Detection,640,640,29534,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_00996.jpg,0,Real_and_Fake_Face_Detection,640,640,30580,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01005.jpg,0,Real_and_Fake_Face_Detection,640,640,47286,2,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_01017.jpg,0,Real_and_Fake_Face_Detection,640,640,50188,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01024.jpg,0,Real_and_Fake_Face_Detection,640,640,36981,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01029.jpg,0,Real_and_Fake_Face_Detection,640,640,31502,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01034.jpg,0,Real_and_Fake_Face_Detection,640,640,48246,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01040.jpg,0,Real_and_Fake_Face_Detection,640,640,41297,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01041.jpg,0,Real_and_Fake_Face_Detection,640,640,71183,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01042.jpg,0,Real_and_Fake_Face_Detection,640,640,53206,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01054.jpg,0,Real_and_Fake_Face_Detection,640,640,61335,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01055.jpg,0,Real_and_Fake_Face_Detection,640,640,52871,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01057.jpg,0,Real_and_Fake_Face_Detection,640,640,64589,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01061.jpg,0,Real_and_Fake_Face_Detection,640,640,45428,1,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01069.jpg,0,Real_and_Fake_Face_Detection,640,640,39116,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01073.jpg,0,Real_and_Fake_Face_Detection,640,640,34436,2,1
./Datasets\Real_and_Fake_Face_Detection\focused\real_01074.jpg,0,Real_and_Fake_Face_Detection,640,640,42691,3,2
./Datasets\Real_and_Fake_Face_Detection\focused\real_01081.jpg,0,Real_and_Fake_Face_Detection,640,640,63257,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00003.jpg,1,Real_and_Fake_Face_Detection,640,640,64083,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00004.jpg,1,Real_and_Fake_Face_Detection,640,640,57281,2,2
./Datasets\Real_and_Fake_Face_Detection\happy\real_00020.jpg,1,Real_and_Fake_Face_Detection,640,640,53073,2,2
./Datasets\Real_and_Fake_Face_Detection\happy\real_00043.jpg,1,Real_and_Fake_Face_Detection,640,640,53983,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00044.jpg,1,Real_and_Fake_Face_Detection,640,640,40382,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00048.jpg,1,Real_and_Fake_Face_Detection,640,640,58165,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00050.jpg,1,Real_and_Fake_Face_Detection,640,640,37900,2,2
./Datasets\Real_and_Fake_Face_Detection\happy\real_00052.jpg,1,Real_and_Fake_Face_Detection,640,640,47453,1,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00053.jpg,1,Real_and_Fake_Face_Detection,640,640,38057,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00054.jpg,1,Real_and_Fake_Face_Detection,640,640,36299,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00062.jpg,1,Real_and_Fake_Face_Detection,640,640,48549,2,2
./Datasets\Real_and_Fake_Face_Detection\happy\real_00066.jpg,1,Real_and_Fake_Face_Detection,640,640,42096,2,1
./Datasets\Real_and_Fake_Face_Detection\happy\real_00079.jpg,1,Real_and_Fake_Face_Detection,640,640,52440,2,2
